appid,name,release_date,release_year,year_range,developer,publisher,free_to_play,virtual_reality_support,singleplayer,multiplayer,windows_support,mac_support,linux_support,required_age,categories,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,genres,value
378610,Valley,2016-08-24,2016,2016 - 2019,Blue Isle Studios,Blue Isle Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;First-Person;Exploration,30,Positive,4036,385,47,47,200k to 500k,14.99,4421,Genre1,Action
378610,Valley,2016-08-24,2016,2016 - 2019,Blue Isle Studios,Blue Isle Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;First-Person;Exploration,30,Positive,4036,385,47,47,200k to 500k,14.99,4421,Genre2,Adventure
378610,Valley,2016-08-24,2016,2016 - 2019,Blue Isle Studios,Blue Isle Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;First-Person;Exploration,30,Positive,4036,385,47,47,200k to 500k,14.99,4421,Genre3,Indie
252410,SteamWorld Dig,2013-12-05,2013,2012 - 2015,Image & Form Games,Image & Form Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Mining;Steampunk,24,Positive,4095,311,169,250,500k to 1M,6.99,4406,Genre1,Action
252410,SteamWorld Dig,2013-12-05,2013,2012 - 2015,Image & Form Games,Image & Form Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Mining;Steampunk,24,Positive,4095,311,169,250,500k to 1M,6.99,4406,Genre2,Adventure
252410,SteamWorld Dig,2013-12-05,2013,2012 - 2015,Image & Form Games,Image & Form Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Mining;Steampunk,24,Positive,4095,311,169,250,500k to 1M,6.99,4406,Genre3,Indie
213850,Magic 2014 — Duels of the Planeswalkers,2013-06-26,2013,2012 - 2015,Stainless Games,Wizards of the Coast LLC,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Card Game;Strategy;Trading Card Game,38,Positive,3615,773,1149,1600,500k to 1M,6.99,4388,Genre1,Strategy
12140,Max Payne,2008-01-04,2008,2005 - 2008,Remedy Entertainment,Rockstar Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player,Noir;Action;Classic,0,Positive,3926,435,316,316,500k to 1M,5.99,4361,Genre1,Action
385770,Time Clickers,2015-07-23,2015,2012 - 2015,Proton Studio Inc,NA,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements,Free to Play;Clicker;Casual,99,Positive,3850,494,423,224,500k to 1M,0,4344,Genre1,Action
385770,Time Clickers,2015-07-23,2015,2012 - 2015,Proton Studio Inc,NA,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements,Free to Play;Clicker;Casual,99,Positive,3850,494,423,224,500k to 1M,0,4344,Genre2,Casual
385770,Time Clickers,2015-07-23,2015,2012 - 2015,Proton Studio Inc,NA,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements,Free to Play;Clicker;Casual,99,Positive,3850,494,423,224,500k to 1M,0,4344,Genre3,Free to Play
385770,Time Clickers,2015-07-23,2015,2012 - 2015,Proton Studio Inc,NA,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements,Free to Play;Clicker;Casual,99,Positive,3850,494,423,224,500k to 1M,0,4344,Genre4,Indie
220260,Farming Simulator 2013 Titanium Edition,2013-10-09,2013,2012 - 2015,Giants Software,Giants Software,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Simulation;Multiplayer;Casual,16,Positive,3962,381,705,1357,500k to 1M,11.39,4343,Genre1,Casual
220260,Farming Simulator 2013 Titanium Edition,2013-10-09,2013,2012 - 2015,Giants Software,Giants Software,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Simulation;Multiplayer;Casual,16,Positive,3962,381,705,1357,500k to 1M,11.39,4343,Genre2,Simulation
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,2013-10-24,2013,2012 - 2015,Ninja Theory,BANDAI NAMCO Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Action;Post-apocalyptic,58,Positive,3677,650,185,262,200k to 500k,14.99,4327,Genre1,Action
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,2013-10-24,2013,2012 - 2015,Ninja Theory,BANDAI NAMCO Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Action;Post-apocalyptic,58,Positive,3677,650,185,262,200k to 500k,14.99,4327,Genre2,Adventure
537800,Bomber Crew,2017-10-19,2017,2016 - 2019,Runner Duck,Curve Digital,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Simulation;Strategy;World War II,30,Positive,3814,491,219,266,200k to 500k,14.99,4305,Genre1,Simulation
537800,Bomber Crew,2017-10-19,2017,2016 - 2019,Runner Duck,Curve Digital,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Simulation;Strategy;World War II,30,Positive,3814,491,219,266,200k to 500k,14.99,4305,Genre2,Strategy
25890,Hearts of Iron III,2009-08-07,2009,2009 - 2011,Paradox Development Studio,Paradox Interactive,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Co-op;Steam Trading Cards,Grand Strategy;World War II;Strategy,0,Positive,3298,992,809,1364,500k to 1M,7.99,4290,Genre1,Strategy
486310,Meadow,2016-10-26,2016,2016 - 2019,Might and Delight,Might and Delight,FALSE,FALSE,FALSE,Online only,TRUE,TRUE,TRUE,0,Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Cute;Open World;Massively Multiplayer,83,Positive,3819,470,227,277,200k to 500k,3.99,4289,Genre1,Adventure
486310,Meadow,2016-10-26,2016,2016 - 2019,Might and Delight,Might and Delight,FALSE,FALSE,FALSE,Online only,TRUE,TRUE,TRUE,0,Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Cute;Open World;Massively Multiplayer,83,Positive,3819,470,227,277,200k to 500k,3.99,4289,Genre2,Indie
486310,Meadow,2016-10-26,2016,2016 - 2019,Might and Delight,Might and Delight,FALSE,FALSE,FALSE,Online only,TRUE,TRUE,TRUE,0,Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Cute;Open World;Massively Multiplayer,83,Positive,3819,470,227,277,200k to 500k,3.99,4289,Genre3,Massively Multiplayer
39510,Gothic II: Gold Edition,2010-01-13,2010,2009 - 2011,Piranha Bytes,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,RPG;Classic;Open World,0,Positive,3809,475,102,132,200k to 500k,8.99,4284,Genre1,Action
39510,Gothic II: Gold Edition,2010-01-13,2010,2009 - 2011,Piranha Bytes,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,RPG;Classic;Open World,0,Positive,3809,475,102,132,200k to 500k,8.99,4284,Genre2,RPG
280160,Aragami,2016-10-04,2016,2016 - 2019,Lince Works,Lince Works,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Stealth;Ninja;Assassin,51,Positive,3815,458,199,262,200k to 500k,14.99,4273,Genre1,Action
280160,Aragami,2016-10-04,2016,2016 - 2019,Lince Works,Lince Works,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Stealth;Ninja;Assassin,51,Positive,3815,458,199,262,200k to 500k,14.99,4273,Genre2,Adventure
280160,Aragami,2016-10-04,2016,2016 - 2019,Lince Works,Lince Works,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Stealth;Ninja;Assassin,51,Positive,3815,458,199,262,200k to 500k,14.99,4273,Genre3,Indie
233610,Distance,2018-09-18,2018,2016 - 2019,Refract,Refract,FALSE,FALSE,TRUE,Local + Online,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;VR Support;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Racing;Great Soundtrack;Multiplayer,31,Positive,3989,279,887,1307,100k to 200k,19.49,4268,Genre1,Action
233610,Distance,2018-09-18,2018,2016 - 2019,Refract,Refract,FALSE,FALSE,TRUE,Local + Online,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;VR Support;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Racing;Great Soundtrack;Multiplayer,31,Positive,3989,279,887,1307,100k to 200k,19.49,4268,Genre2,Indie
233610,Distance,2018-09-18,2018,2016 - 2019,Refract,Refract,FALSE,FALSE,TRUE,Local + Online,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;VR Support;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Racing;Great Soundtrack;Multiplayer,31,Positive,3989,279,887,1307,100k to 200k,19.49,4268,Genre3,Racing
291410,Duelyst,2016-08-23,2016,2016 - 2019,Counterplay Games Inc.,BANDAI NAMCO Entertainment America,TRUE,FALSE,TRUE,Online only,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Card Game;Strategy,10,Positive,3469,794,14620,28847,500k to 1M,0,4263,Genre1,Free to Play
291410,Duelyst,2016-08-23,2016,2016 - 2019,Counterplay Games Inc.,BANDAI NAMCO Entertainment America,TRUE,FALSE,TRUE,Online only,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Card Game;Strategy,10,Positive,3469,794,14620,28847,500k to 1M,0,4263,Genre2,Indie
291410,Duelyst,2016-08-23,2016,2016 - 2019,Counterplay Games Inc.,BANDAI NAMCO Entertainment America,TRUE,FALSE,TRUE,Online only,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Card Game;Strategy,10,Positive,3469,794,14620,28847,500k to 1M,0,4263,Genre3,Strategy
40970,Stronghold Crusader HD,2013-10-21,2013,2012 - 2015,FireFly Studios,FireFly Studios,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Trading Cards;Steam Cloud;Includes level editor,Strategy;Medieval;RTS,0,Extremely Positive,4079,170,247,183,1M to 2M,7.49,4249,Genre1,Simulation
40970,Stronghold Crusader HD,2013-10-21,2013,2012 - 2015,FireFly Studios,FireFly Studios,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Trading Cards;Steam Cloud;Includes level editor,Strategy;Medieval;RTS,0,Extremely Positive,4079,170,247,183,1M to 2M,7.49,4249,Genre2,Strategy
130,Half-Life: Blue Shift,2001-06-01,2001,2000 - 2004,Gearbox Software,Valve,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player,FPS;Action;Sci-fi,0,Positive,3822,420,361,205,5M to 10M,3.99,4242,Genre1,Action
581630,Sword With Sauce,2018-03-20,2018,2016 - 2019,Diatomic Games,Diatomic Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Action;Violent;Stealth,0,Positive,3560,680,577,939,200k to 500k,2.09,4240,Genre1,Violent
581630,Sword With Sauce,2018-03-20,2018,2016 - 2019,Diatomic Games,Diatomic Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Action;Violent;Stealth,0,Positive,3560,680,577,939,200k to 500k,2.09,4240,Genre2,Action
581630,Sword With Sauce,2018-03-20,2018,2016 - 2019,Diatomic Games,Diatomic Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Action;Violent;Stealth,0,Positive,3560,680,577,939,200k to 500k,2.09,4240,Genre3,Casual
323320,Grow Home,2015-02-04,2015,2012 - 2015,"Reflections, a Ubisoft Studio",Ubisoft,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Open World;Adventure;Singleplayer,26,Positive,3855,382,142,162,200k to 500k,6.69,4237,Genre1,Adventure
323320,Grow Home,2015-02-04,2015,2012 - 2015,"Reflections, a Ubisoft Studio",Ubisoft,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Open World;Adventure;Singleplayer,26,Positive,3855,382,142,162,200k to 500k,6.69,4237,Genre2,Casual
323320,Grow Home,2015-02-04,2015,2012 - 2015,"Reflections, a Ubisoft Studio",Ubisoft,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Open World;Adventure;Singleplayer,26,Positive,3855,382,142,162,200k to 500k,6.69,4237,Genre3,Indie
392950,Lost Lands: A Hidden Object Adventure,2015-09-24,2015,2012 - 2015,FIVE-BN GAMES,FIVE-BN GAMES,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,Free to Play;Adventure;Hidden Object,48,Positive,3799,434,0,0,100k to 200k,0,4233,Genre1,Adventure
392950,Lost Lands: A Hidden Object Adventure,2015-09-24,2015,2012 - 2015,FIVE-BN GAMES,FIVE-BN GAMES,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,Free to Play;Adventure;Hidden Object,48,Positive,3799,434,0,0,100k to 200k,0,4233,Genre2,Casual
392950,Lost Lands: A Hidden Object Adventure,2015-09-24,2015,2012 - 2015,FIVE-BN GAMES,FIVE-BN GAMES,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,Free to Play;Adventure;Hidden Object,48,Positive,3799,434,0,0,100k to 200k,0,4233,Genre3,Free to Play
346120,Boring Man - Online Tactical Stickman Combat,2015-02-20,2015,2012 - 2015,Spasman Games,Spasman Games,TRUE,FALSE,FALSE,Online + Co-op,TRUE,FALSE,FALSE,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Includes level editor,Free to Play;Action;Multiplayer,35,Positive,3613,617,12984,519,500k to 1M,0,4230,Genre1,Action
346120,Boring Man - Online Tactical Stickman Combat,2015-02-20,2015,2012 - 2015,Spasman Games,Spasman Games,TRUE,FALSE,FALSE,Online + Co-op,TRUE,FALSE,FALSE,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Includes level editor,Free to Play;Action;Multiplayer,35,Positive,3613,617,12984,519,500k to 1M,0,4230,Genre2,Free to Play
346120,Boring Man - Online Tactical Stickman Combat,2015-02-20,2015,2012 - 2015,Spasman Games,Spasman Games,TRUE,FALSE,FALSE,Online + Co-op,TRUE,FALSE,FALSE,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Includes level editor,Free to Play;Action;Multiplayer,35,Positive,3613,617,12984,519,500k to 1M,0,4230,Genre3,Indie
346120,Boring Man - Online Tactical Stickman Combat,2015-02-20,2015,2012 - 2015,Spasman Games,Spasman Games,TRUE,FALSE,FALSE,Online + Co-op,TRUE,FALSE,FALSE,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Includes level editor,Free to Play;Action;Multiplayer,35,Positive,3613,617,12984,519,500k to 1M,0,4230,Genre4,Massively Multiplayer
503560,911 Operator,2017-02-24,2017,2016 - 2019,Jutsu Games,Games Operators;PlayWay S.A.,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Strategy;Simulation;Management,18,Positive,3529,697,257,280,200k to 500k,10.99,4226,Genre1,Casual
503560,911 Operator,2017-02-24,2017,2016 - 2019,Jutsu Games,Games Operators;PlayWay S.A.,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Strategy;Simulation;Management,18,Positive,3529,697,257,280,200k to 500k,10.99,4226,Genre2,Indie
503560,911 Operator,2017-02-24,2017,2016 - 2019,Jutsu Games,Games Operators;PlayWay S.A.,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Strategy;Simulation;Management,18,Positive,3529,697,257,280,200k to 500k,10.99,4226,Genre3,Simulation
503560,911 Operator,2017-02-24,2017,2016 - 2019,Jutsu Games,Games Operators;PlayWay S.A.,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Strategy;Simulation;Management,18,Positive,3529,697,257,280,200k to 500k,10.99,4226,Genre4,Strategy
41000,Serious Sam HD: The First Encounter,2009-11-24,2009,2009 - 2011,Croteam,Devolver Digital,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,FPS;Action;Co-op,35,Positive,3950,269,277,271,1M to 2M,10.99,4219,Genre1,Action
41000,Serious Sam HD: The First Encounter,2009-11-24,2009,2009 - 2011,Croteam,Devolver Digital,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,FPS;Action;Co-op,35,Positive,3950,269,277,271,1M to 2M,10.99,4219,Genre2,Indie
377840,FINAL FANTASY IX,2016-04-14,2016,2016 - 2019,Square Enix,Square Enix,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,JRPG;Great Soundtrack;Story Rich,85,Positive,3875,325,1911,3665,200k to 500k,15.99,4200,Genre1,RPG
604450,Another Adventure,2017-03-10,2017,2016 - 2019,ThankCreate Studio,ThankCreate Studio;WhisperGames,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,Indie;Adventure;Drama,5,Positive,3835,362,78,78,50k to 100k,1.59,4197,Genre1,Adventure
604450,Another Adventure,2017-03-10,2017,2016 - 2019,ThankCreate Studio,ThankCreate Studio;WhisperGames,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,Indie;Adventure;Drama,5,Positive,3835,362,78,78,50k to 100k,1.59,4197,Genre2,Indie
421040,Plantera,2016-01-28,2016,2016 - 2019,VaragtP,VaragtP,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Clicker;Indie,29,Positive,3709,485,365,405,200k to 500k,2.09,4194,Genre1,Casual
421040,Plantera,2016-01-28,2016,2016 - 2019,VaragtP,VaragtP,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Clicker;Indie,29,Positive,3709,485,365,405,200k to 500k,2.09,4194,Genre2,Indie
421040,Plantera,2016-01-28,2016,2016 - 2019,VaragtP,VaragtP,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Clicker;Indie,29,Positive,3709,485,365,405,200k to 500k,2.09,4194,Genre3,Simulation
329110,Gems of War - Puzzle RPG,2014-11-20,2014,2012 - 2015,Infinity Plus 2,505 Games,TRUE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Steam Cloud,Free to Play;Match 3;RPG,62,Positive,3198,988,503,700,200k to 500k,0,4186,Genre1,Action
329110,Gems of War - Puzzle RPG,2014-11-20,2014,2012 - 2015,Infinity Plus 2,505 Games,TRUE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Steam Cloud,Free to Play;Match 3;RPG,62,Positive,3198,988,503,700,200k to 500k,0,4186,Genre2,Adventure
